Time(ms),Frequency(kHz)
23671,1200008
23681,1200007
23691,1200010
23701,1200006
23711,1200007
23721,1200008
23731,1200009
23741,1200008
23751,1200007
23761,1200008
23811,1200007
23821,1200009
23831,1200007
23841,1200008
23851,1200009
23861,1200008
23881,1200007
23891,1200008
23941,1200007
23951,1200009
23961,1200008
23971,1200007
23981,1200009
23991,1200007
24001,1200008
24011,1200009
24021,1200008
24041,1200006
24051,1200009
24061,1200007
24081,1200008
24101,1200009
24111,1200008
24141,1200007
24151,1200009
24161,1200008
24171,1200007
24181,1200008
24191,1200009
24201,1200007
24211,1200009
24221,1200008
24231,1200007
24241,1200009
24251,1200008
24261,1200007
24271,1200008
24281,1200009
24291,1200008
24311,1200007
24321,1200009
24331,1200008
24361,1200007
24371,1200008
24391,1200009
24401,1200008
24411,1200006
24421,1200008
24431,1200009
24441,1200008
24451,1200007
24461,1200009
24471,1200007
24481,1200009
24491,1200007
24501,1200009
24511,1200007
